Time_ms,Main_val,Compasste1_val,Compasste2_val,Main_raw,Compasste1_raw,Compasste2_raw,Marker
26793,0,0,0,361,444,463,0
26804,0,0,0,388,439,463,0
26816,0,0,0,392,438,463,0
26828,0,0,0,394,434,462,0
26840,0,0,0,396,434,462,0
26851,0,0,0,393,435,463,0
26863,0,0,0,392,437,463,0
26875,0,0,0,396,440,462,0
26886,0,0,0,400,446,462,0
26898,0,0,0,404,446,462,0
26910,0,0,0,406,450,462,0
26921,0,0,0,398,456,462,0
26933,0,0,0,410,454,462,0
26945,0,0,0,414,453,462,0
26957,0,0,0,423,452,462,0
26968,0,0,0,430,451,462,0
26980,0,0,0,434,451,462,0
26992,0,0,0,435,455,462,0
27003,0,0,0,438,454,462,0
27015,0,0,0,441,452,462,0
27027,0,0,0,443,451,462,0
27039,0,0,0,445,452,462,0
27050,0,0,0,449,453,462,0
27062,0,0,0,452,453,462,0
27074,0,0,0,448,456,462,0
27085,0,0,0,460,450,462,0
27097,0,0,0,465,449,462,0
27109,0,0,0,468,449,462,0
27120,1,0,0,471,450,462,0
27132,0,0,0,469,451,462,0
27144,1,0,0,472,449,462,0
27156,2,0,0,473,446,462,0
27167,3,0,0,476,447,462,0
27179,4,0,0,477,449,462,0
27191,5,0,0,479,452,462,0
27202,5,0,0,480,455,462,0
27214,5,0,0,479,458,462,0
27226,6,0,0,482,457,462,0
27238,8,0,0,486,459,462,0
27249,11,0,0,491,457,462,0
27261,11,0,0,492,459,462,0
27273,12,0,0,494,461,462,0
27284,11,0,0,492,464,462,0
27296,11,0,0,492,461,462,0
27308,14,0,0,498,461,462,0
27319,15,0,0,500,459,462,0
27331,15,0,0,499,465,462,0
27343,16,7,0,502,475,462,0
27355,18,24,0,506,485,462,0
27366,17,34,0,505,491,462,0
27378,18,40,0,507,494,462,0
27390,17,40,0,503,494,462,0
27401,13,38,0,496,493,462,0
27413,10,36,0,490,492,462,0
27425,7,33,0,484,490,462,0
27436,4,29,0,478,488,462,0
27448,2,24,0,474,485,462,0
27460,1,21,0,471,483,462,0
27472,1,17,0,472,481,462,0
27483,1,16,0,472,480,462,0
27495,1,12,0,472,478,462,0
27507,0,7,0,469,475,462,0
27518,0,9,0,467,476,462,0
27530,0,5,0,466,474,462,0
27542,0,3,0,465,473,462,0
27554,0,2,0,466,472,462,0
27565,0,0,0,468,467,462,0
27577,0,0,0,470,466,462,0
27589,0,0,0,467,467,462,0
27600,0,0,0,465,467,462,0
27612,0,0,0,469,465,462,0
27624,0,0,0,469,463,462,0
27635,1,0,0,471,459,462,0
27647,3,0,0,475,458,462,0
27659,4,0,0,478,459,462,0
27671,6,0,0,481,461,462,0
27682,6,0,0,482,458,462,0
27694,8,0,0,485,457,462,0
27706,8,0,0,485,457,462,0
27717,9,0,0,487,455,462,0
27729,10,0,0,490,457,463,0
27741,11,0,0,492,457,463,0
27753,12,0,0,494,458,463,0
27764,14,0,0,497,454,462,0
27776,16,0,0,502,455,462,0
27788,18,0,0,507,457,462,0
27799,19,0,0,508,450,462,0
27811,22,0,0,515,452,462,0
27823,24,0,0,519,464,462,0
27834,27,3,0,525,473,462,0
27846,29,14,0,529,479,462,0
27858,32,21,0,534,483,462,0
27870,36,28,0,544,487,462,0
27881,38,28,0,547,487,462,0
27893,39,40,0,549,494,462,0
27905,42,45,0,555,497,462,0
27916,49,50,0,569,500,462,0
27928,53,64,0,579,508,462,0
27940,58,76,0,588,515,462,0
27952,60,81,0,593,518,462,0
27963,63,90,0,599,523,462,0
27975,71,93,0,616,525,462,0
27987,72,91,0,618,524,462,0
27998,70,86,0,613,521,462,0
28010,83,88,0,641,522,462,0
28022,81,79,0,636,517,462,0
28033,91,84,0,657,520,462,0
28045,87,86,0,649,521,462,0
28057,99,83,0,672,519,462,0
28070,100,88,0,692,522,462,0
28082,100,81,0,684,518,462,0
28094,100,76,0,674,515,462,0
28105,100,79,0,693,517,462,0
28117,100,83,0,698,519,462,0
28129,100,71,0,696,512,462,0
28140,100,60,0,714,506,462,0
28152,100,47,0,683,498,462,0
28164,100,43,0,719,496,462,0
28176,100,24,0,699,485,462,0
28187,100,2,0,685,472,462,0
28199,100,0,0,685,469,462,0
28211,99,0,0,673,457,462,0
28222,100,0,0,680,453,462,0
28234,93,0,0,660,436,462,0
28246,96,0,0,666,433,462,0
28257,97,0,0,668,425,462,0
28269,92,0,0,658,420,462,0
28281,77,0,0,628,416,462,0
28293,88,0,0,651,409,462,0
28304,76,0,0,625,395,462,0
28316,78,0,0,629,391,462,0
28328,64,0,0,600,380,462,0
28339,51,0,0,575,377,462,0
28351,38,0,0,547,365,462,0
28363,27,0,0,524,354,462,0
28374,29,0,0,528,339,462,0
28386,18,0,0,507,321,462,0
28398,12,0,0,493,300,462,0
28410,1,0,0,471,274,462,0
28421,0,0,0,440,243,462,0
28433,0,0,0,393,211,462,0
28445,0,0,0,389,185,462,0
28456,0,0,0,373,159,462,0
28468,0,0,0,358,140,462,0
28480,0,0,0,352,125,462,0
28492,0,0,0,343,116,462,0
28503,0,0,0,334,113,462,0
28515,0,0,0,319,113,462,0
28527,0,0,0,314,116,462,0
28538,0,0,0,310,125,462,0
28550,0,0,0,324,139,462,0
28562,0,0,0,321,152,462,0
28573,0,0,0,328,173,462,0
28585,0,0,0,321,190,462,0
28597,0,0,0,337,207,462,0
28609,0,0,0,332,226,462,0
28620,0,0,0,344,242,462,0
28632,0,0,0,325,260,462,0
28644,0,0,0,319,271,462,0
28655,0,0,0,363,283,462,0
28667,0,0,0,372,304,462,0
28679,0,0,0,369,321,462,0
28691,0,0,0,392,348,462,0
28702,0,0,0,369,366,462,0
28714,0,0,0,455,397,462,0
28726,0,0,0,400,411,462,0
28737,0,0,0,417,426,462,0
28749,0,0,0,447,460,462,0
28761,0,34,0,421,491,462,0
28772,17,100,0,504,533,462,0
28784,12,100,0,493,574,462,0
28796,52,100,0,576,610,462,0
28808,33,100,0,537,637,462,0
28819,30,100,0,531,653,462,0
28831,33,100,0,538,665,462,0
28843,34,100,0,540,681,462,0
28854,43,100,0,557,692,462,0
28866,28,100,0,526,698,462,0
28878,45,100,0,561,714,462,0
28889,31,100,0,532,722,462,0
28901,20,100,0,511,731,462,0
28913,34,100,0,539,722,462,0
28925,34,100,0,539,723,462,0
28936,22,100,0,514,720,463,0
28948,33,100,0,538,725,462,0
28960,0,100,0,465,726,462,0
28971,6,100,0,481,712,462,0
28983,3,100,0,475,719,462,0
28995,0,100,0,445,714,462,0
29007,0,100,0,441,719,462,0
29018,0,100,0,402,707,462,0
29030,0,100,0,406,704,462,0
29042,0,100,0,368,685,462,0
29053,0,100,0,352,661,462,0
29065,0,100,0,334,657,462,0
29077,0,100,0,313,654,462,0
29088,0,100,0,304,650,462,0
29100,0,100,0,312,647,462,0
29112,0,100,0,282,625,462,0
29124,0,100,0,291,622,462,0
29135,0,100,0,257,619,462,0
29147,0,100,0,279,610,462,0
29159,0,100,0,262,607,462,0
29170,0,100,0,264,596,462,0
29182,0,100,0,261,592,462,0
29194,0,100,0,280,585,462,0
29206,0,100,0,284,569,462,0
29217,0,100,0,276,564,462,0
29229,0,100,0,282,558,462,0
29241,0,100,0,279,558,462,0
29252,0,100,0,303,559,462,0
29264,0,100,0,291,545,462,0
29276,0,100,0,289,540,462,0
29287,0,100,0,301,535,462,0
29299,0,79,0,302,517,462,0
29311,0,72,0,312,513,462,0
29323,0,53,0,315,502,462,0
29334,0,21,0,310,483,462,0
29346,0,3,0,334,473,462,0
29358,0,16,0,347,480,462,0
29369,0,10,0,356,477,462,0
29381,0,3,0,373,473,462,0
29393,0,0,0,381,457,462,0
29405,0,0,0,391,462,462,0
29416,0,0,0,387,455,462,0
29428,0,0,0,406,457,462,0
29440,0,0,0,408,448,462,0
29451,0,0,0,413,439,462,0
29463,0,0,0,417,441,462,0
29475,0,0,0,418,441,462,0
29486,0,0,0,432,447,462,0
29498,0,0,0,442,443,462,0
29510,0,0,0,446,444,462,0
29522,0,0,0,448,446,462,0
29533,0,0,0,445,449,462,0
29545,0,0,0,445,450,462,0
29557,0,0,0,465,452,462,0
29568,3,0,0,475,453,462,0
29580,5,0,0,479,450,462,0
29592,5,0,0,480,453,462,0
29603,5,0,0,479,453,462,0
29615,4,0,0,478,450,462,0
29627,9,0,0,487,443,462,0
29639,9,0,0,487,440,462,0
29650,10,0,0,490,440,462,0
29662,11,0,0,492,440,462,0
29674,8,0,0,486,440,462,0
29685,9,0,0,487,439,462,0
29697,11,0,0,491,438,462,0
29709,14,0,0,497,439,462,0
29721,13,0,0,496,438,462,0
29732,12,0,0,493,439,462,0
29744,12,0,0,494,442,462,0
29756,9,0,0,487,443,462,0
29767,9,0,0,487,441,462,0
29779,8,0,0,486,443,462,0
29791,10,0,0,489,444,462,0
29802,10,0,0,490,445,462,0
29814,10,0,0,490,446,462,0
29826,8,0,0,486,450,462,0
29838,8,0,0,485,453,462,0
29849,8,0,0,485,457,462,0
29861,7,0,0,483,461,462,0
29873,7,0,0,483,464,462,0
29884,6,0,0,482,467,462,0
29896,4,0,0,477,467,462,0
29908,4,0,0,478,466,462,0
29920,6,0,0,481,465,462,0
29931,6,0,0,481,464,462,0
29943,6,0,0,481,463,462,0
29955,5,0,0,480,460,462,0
29966,5,0,0,480,461,462,0
29978,5,0,0,480,460,462,0
29990,4,0,0,478,462,462,0
30001,6,0,0,482,461,462,0
30013,6,0,0,481,461,462,0
30025,5,0,0,480,460,462,0
30037,4,0,0,478,458,462,0
30048,2,0,0,473,458,462,0
30060,0,0,0,469,453,462,0
30073,1,0,0,472,453,462,0
30085,1,0,0,472,453,462,0
30096,1,0,0,472,451,463,0
30108,1,0,0,472,450,463,0
30120,1,0,0,471,451,463,0
30132,1,0,0,472,449,463,0
30143,1,0,0,472,446,462,0
30155,3,0,0,475,442,463,0
30167,2,0,0,473,431,462,0
30178,2,0,0,474,438,463,0
30190,3,0,0,476,443,462,0
30202,3,0,0,476,445,462,0
30214,4,0,0,477,443,462,0
30226,6,0,0,481,441,462,0
30237,6,0,0,482,440,462,0
30249,6,0,0,482,441,462,0
30261,5,0,0,479,441,462,0
30272,4,0,0,477,441,462,0
30284,6,0,0,481,440,462,0
30296,7,0,0,483,441,462,0
30308,6,0,0,481,441,462,0
30319,4,0,0,478,436,462,0
30331,3,0,0,475,434,462,0
30343,4,0,0,477,436,462,0
30354,2,0,0,474,441,462,0
30366,0,0,0,466,445,462,0
30378,1,0,0,471,445,462,0
30390,5,0,0,480,445,462,0
30402,6,0,0,481,446,462,0
30413,7,0,0,483,444,462,0
30425,8,0,0,485,445,462,0
30437,8,0,0,485,449,462,0
30448,10,0,0,489,456,462,0
30460,13,0,0,496,458,462,0
30472,17,0,0,503,464,462,0
30484,17,0,0,505,468,462,0
30495,19,2,0,508,472,462,0
30507,19,9,0,508,476,462,0
30519,20,9,0,510,476,462,0
30530,21,7,0,512,475,462,0
30542,24,12,0,518,478,462,0
30554,26,14,0,522,479,462,0
30565,26,17,0,523,481,462,0
30577,27,21,0,525,483,462,0
30589,35,29,0,541,488,462,0
30601,30,26,0,531,486,462,0
30612,33,31,0,536,489,462,0
30624,42,45,0,555,497,462,0
30636,49,43,0,569,496,462,0
30647,49,53,0,570,502,462,0
30659,50,43,0,571,496,462,0
30671,59,52,0,590,501,462,0
30682,57,55,0,586,503,462,0
30694,56,48,0,585,499,462,0
30706,67,53,0,607,502,462,0
30718,71,50,0,615,500,462,0
30729,65,45,0,602,497,462,0
30741,72,41,0,618,495,462,0
30753,74,41,0,621,495,462,0
30764,83,38,0,640,493,462,0
30776,74,36,0,621,492,462,0
30788,92,41,0,659,495,462,0
30800,86,31,0,647,489,462,0
30811,79,19,0,631,482,462,0
30823,81,2,0,635,472,462,0
30835,86,0,0,646,465,462,0
30846,83,0,0,641,456,462,0
30858,68,0,0,609,446,462,0
30870,80,0,0,634,441,462,0
30881,73,0,0,619,432,462,0
30893,85,0,0,644,425,462,0
30905,76,0,0,626,418,462,0
30917,76,0,0,626,407,462,0
30928,47,0,0,566,394,462,0
30940,57,0,0,587,386,462,0
30952,40,0,0,552,376,462,0
30963,37,0,0,545,369,462,0
30975,43,0,0,558,361,462,0
30987,41,0,0,553,364,462,0
30999,24,0,0,518,353,462,0
31010,19,0,0,509,343,462,0
31022,21,0,0,512,337,462,0
31034,8,0,0,485,329,462,0
31045,0,0,0,463,311,462,0
31057,0,0,0,420,286,462,0
31069,0,0,0,436,269,462,0
31080,0,0,0,421,243,462,0
31092,0,0,0,406,215,462,0
31104,0,0,0,387,188,462,0
31116,0,0,0,372,158,462,0
31127,0,0,0,350,128,462,0
31139,0,0,0,339,102,462,0
31151,0,0,0,323,81,462,0
31162,0,0,0,314,71,462,0
31174,0,0,0,308,65,462,0
31186,0,0,0,309,60,462,0
31198,0,0,0,307,61,462,0
31209,0,0,0,307,68,462,0
31221,0,0,0,302,79,462,0
31233,0,0,0,296,97,462,0
31244,0,0,0,314,116,462,0
31256,0,0,0,320,134,462,0
31268,0,0,0,328,156,462,0
31279,0,0,0,341,180,462,0
31291,0,0,0,334,201,462,0
31303,0,0,0,339,221,462,0
31315,0,0,0,345,240,462,0
31326,0,0,0,330,258,462,0
31338,0,0,0,356,275,462,0
31350,0,0,0,340,290,462,0
31361,0,0,0,338,302,462,0
31373,0,0,0,382,322,462,0
31385,0,0,0,368,340,462,0
31396,0,0,0,376,353,462,0
31408,0,0,0,363,366,462,0
31420,0,0,0,349,378,463,0
31432,0,0,0,432,415,463,0
31443,0,0,0,406,439,462,0
31455,0,5,0,446,474,462,0
31467,0,52,0,419,501,462,0
31478,0,98,0,421,528,462,0
31490,17,100,0,503,556,462,0
31502,0,100,0,450,573,462,0
31514,8,100,0,485,592,462,0
31525,3,100,0,475,626,463,0
31537,15,100,0,499,656,463,0
31549,39,100,0,550,679,462,0
31560,32,100,0,534,692,462,0
31572,31,100,0,532,701,462,0
31584,16,100,0,501,705,462,0
31595,33,100,0,538,716,462,0
31607,13,100,0,495,715,462,0
31619,40,100,0,552,722,462,0
31631,23,100,0,516,726,462,0
31642,26,100,0,523,727,462,0
31654,19,100,0,508,730,462,0
31666,14,100,0,498,720,462,0
31677,21,100,0,513,722,462,0
31689,6,100,0,481,715,462,0
31701,7,100,0,483,715,462,0
31713,0,100,0,466,708,462,0
31724,0,100,0,468,708,462,0
31736,0,100,0,436,702,462,0
31748,0,100,0,447,696,462,0
31759,0,100,0,418,689,462,0
31771,0,100,0,420,674,462,0
31783,0,100,0,413,668,462,0
31794,0,100,0,386,662,462,0
31806,0,100,0,374,656,462,0
31818,0,100,0,349,649,462,0
31830,0,100,0,349,646,462,0
31841,0,100,0,331,640,462,0
31853,0,100,0,317,639,462,0
31865,0,100,0,302,635,462,0
31876,0,100,0,267,620,462,0
31888,0,100,0,273,602,462,0
31900,0,100,0,257,597,462,0
31912,0,100,0,253,574,462,0
31923,0,100,0,253,579,462,0
31935,0,100,0,240,573,462,0
31947,0,100,0,232,568,462,0
31958,0,100,0,258,566,462,0
31970,0,100,0,254,544,462,0
31982,0,100,0,253,530,462,0
31993,0,88,0,262,522,462,0
32005,0,88,0,266,522,462,0
32017,0,100,0,276,532,462,0
32029,0,95,0,290,526,462,0
32040,0,74,0,298,514,463,0
32052,0,60,0,313,506,463,0
32064,0,52,0,324,501,463,0
32077,0,26,0,327,486,462,0
32089,0,22,0,333,484,463,0
32101,0,22,0,351,484,462,0
32112,0,0,0,364,470,462,0
32124,0,0,0,377,467,462,0
32136,0,0,0,390,462,463,0
32147,0,0,0,393,456,462,0
32159,0,0,0,404,449,462,0
32171,0,0,0,412,448,462,0
32182,0,0,0,417,443,462,0
32194,0,0,0,423,442,462,0
32206,0,0,0,427,440,462,0
32218,0,0,0,429,442,462,0
32229,0,0,0,428,441,462,0
32241,0,0,0,428,437,462,0
32253,0,0,0,427,442,462,0
32264,0,0,0,424,445,462,0
32276,0,0,0,429,449,462,0
32288,0,0,0,428,446,462,0
32299,0,0,0,432,449,462,0
32311,0,0,0,432,449,462,0
32323,0,0,0,434,450,462,0
32335,0,0,0,434,452,462,0
32346,0,0,0,434,455,462,0
32358,0,0,0,435,457,462,0
32370,0,0,0,436,456,462,0
32381,0,0,0,435,457,462,0
32393,0,0,0,436,457,462,0
32405,0,0,0,437,455,462,0
32417,0,0,0,437,454,462,0
32428,0,0,0,439,459,462,0
32440,0,0,0,440,460,462,0
32452,0,0,0,438,462,462,0
32463,0,0,0,442,462,462,0
32475,0,0,0,446,461,462,0
32487,0,0,0,450,456,462,0
32498,0,0,0,451,455,462,0
32510,0,0,0,451,455,462,0
32522,0,0,0,457,455,462,0
32534,0,0,0,458,456,462,0
32545,0,0,0,460,455,462,0
32557,0,0,0,460,458,462,0
32569,0,0,0,461,458,462,0
32580,0,0,0,463,460,462,0
32592,0,0,0,461,463,462,0
32604,0,0,0,470,463,462,0
32616,2,0,0,474,464,462,0
32627,6,0,0,481,463,462,0
32639,3,0,0,476,467,462,0
32651,8,0,0,485,469,462,0
32662,11,0,0,491,470,462,0
32674,14,9,0,497,476,462,0
32686,15,17,0,499,481,462,0
32697,17,36,0,505,492,462,0
32709,20,53,0,511,502,462,0
32721,22,71,0,514,512,462,0
32733,23,83,0,516,519,462,0
32744,21,83,0,513,519,462,0
32756,24,84,0,519,520,462,0
32768,23,74,0,516,514,462,0
32779,22,71,0,514,512,462,0
32791,19,64,0,509,508,462,0
32803,21,66,0,512,509,462,0
32814,19,71,0,509,512,462,0
32826,21,72,0,512,513,462,0
32838,19,66,0,508,509,462,0
32850,20,64,0,510,508,462,0
32861,19,67,0,509,510,462,0
32873,18,60,0,507,506,462,0
32885,18,52,0,506,501,462,0
32896,19,47,0,508,498,462,0
32908,17,48,0,504,499,462,0
32920,22,38,0,514,493,462,0
32932,21,40,0,513,494,462,0
32943,18,40,0,507,494,462,0
32955,17,43,0,503,496,462,0
32967,21,33,0,512,490,462,0
32978,28,29,0,526,488,462,0
32990,30,26,0,530,486,463,0
33002,28,28,0,526,487,463,0
33013,25,26,0,521,486,462,0
33025,25,33,0,520,490,462,0
33037,23,33,0,517,490,462,0
33049,24,28,0,519,487,462,0
33060,25,21,0,521,483,462,0
33072,24,17,0,519,481,462,0
33084,24,10,0,519,477,462,0
33095,24,12,0,518,478,462,0
33107,22,16,0,515,480,462,0
33119,24,12,0,518,478,462,0
33131,22,14,0,515,479,462,0
33142,25,14,0,520,479,462,0
33154,23,10,0,516,477,462,0
33166,21,14,0,512,479,462,0
33177,20,3,0,510,473,462,0
33189,20,2,0,510,472,462,0
33201,18,0,0,506,469,462,0
33212,18,0,0,507,467,462,0
33224,18,0,0,506,464,462,0
33236,12,0,0,493,469,462,0
33248,16,0,0,502,465,462,0
33259,18,0,0,507,465,462,0
33271,20,0,0,510,463,462,0
33283,22,0,0,514,463,462,0
33294,22,0,0,514,464,462,0
33306,24,0,0,519,463,462,0
33318,24,0,0,518,461,462,0
33330,28,0,0,527,461,462,0
33341,31,0,0,532,457,462,0
33353,32,0,0,534,461,462,0
33365,31,0,0,532,456,462,0
33376,28,0,0,527,462,462,0
33388,34,0,0,539,466,462,0
33400,33,0,0,538,467,462,0
33411,36,0,0,543,471,462,0
33423,37,7,0,546,475,462,0
33435,33,10,0,537,477,462,0
33447,38,12,0,547,478,462,0
33458,39,10,0,550,477,462,0
33470,45,21,0,562,483,462,0
33482,50,26,0,571,486,462,0
33493,47,19,0,566,482,462,0
33505,50,31,0,573,489,462,0
33517,50,31,0,573,489,462,0
33529,57,26,0,587,486,462,0
33540,63,31,0,599,489,462,0
33552,66,33,0,605,490,462,0
33564,66,41,0,604,495,462,0
33575,68,31,0,610,489,462,0
33587,57,26,0,587,486,462,0
33599,69,22,0,611,484,462,0
33610,73,28,0,619,487,462,0
33622,74,24,0,621,485,462,0
33634,69,26,0,611,486,462,0
33646,71,16,0,615,480,462,0
33657,77,14,0,628,479,462,0
33669,73,12,0,620,478,462,0
33681,65,0,0,603,468,462,0
33692,49,0,0,569,460,462,0
33704,63,0,0,598,464,462,0
33716,48,0,0,568,458,462,0
33727,50,0,0,573,461,462,0
33739,40,0,0,552,454,462,0
33751,60,0,0,593,456,462,0
33763,56,0,0,585,457,462,0
33774,54,0,0,580,447,462,0
33786,62,0,0,596,445,462,0
33798,52,0,0,577,428,462,0
33809,72,0,0,617,427,462,0
33821,66,0,0,604,416,462,0
33833,83,0,0,639,413,462,0
33845,71,0,0,616,406,462,0
33856,83,0,0,641,403,462,0
33868,76,0,0,626,396,462,0
33880,79,0,0,631,389,462,0
33891,78,0,0,629,383,463,0
33903,70,0,0,613,376,463,0
33915,66,0,0,604,366,463,0
33926,56,0,0,585,366,463,0
33938,67,0,0,607,361,463,0
33950,50,0,0,571,351,463,0
33962,49,0,0,570,337,463,0
33973,40,0,0,552,323,462,0
33985,30,0,0,531,306,462,0
33997,19,0,0,509,285,462,0
34008,7,0,0,484,256,462,0
34020,0,0,0,470,229,462,0
34032,0,0,0,450,199,462,0
34044,0,0,0,428,173,462,0
34055,0,0,0,412,154,462,0
34067,0,0,0,385,132,462,0
34080,0,0,0,383,112,462,0
34092,0,0,0,337,103,462,0
34103,0,0,0,373,100,462,0
34115,0,0,0,388,100,462,0
34127,0,0,0,344,99,462,0
34139,0,0,0,384,107,462,0
34150,0,0,0,400,122,462,0
34162,0,0,0,384,135,462,0
34174,0,0,0,407,158,462,0
34185,0,0,0,351,176,462,0
34197,0,0,0,386,195,462,0
34209,0,0,0,386,234,462,0
34220,0,0,0,362,265,462,0
34232,0,0,0,385,307,462,0
34244,0,0,0,364,350,462,0
34256,0,0,0,367,393,462,0
34267,0,0,0,328,422,462,0
34279,0,0,0,360,452,462,0
34291,0,29,0,386,488,462,0
34302,0,98,0,362,528,462,0
34314,0,100,0,389,556,462,0
34326,0,100,0,386,580,462,0
34337,0,100,0,363,600,462,0
34349,0,100,0,412,622,462,0
34361,0,100,0,410,640,462,0
34373,0,100,0,418,654,462,0
34384,0,100,0,440,666,462,0
34396,0,100,0,403,657,462,0
34408,0,100,0,429,666,462,0
34419,0,100,0,392,669,462,0
34431,0,100,0,426,675,462,0
34443,0,100,0,399,677,462,0
34455,0,100,0,410,675,462,0
34466,0,100,0,405,678,462,0
34478,0,100,0,399,669,462,0
34490,0,100,0,418,669,462,0
34501,0,100,0,401,666,462,0
34513,0,100,0,402,666,462,0
34525,0,100,0,385,666,462,0
34536,0,100,0,374,665,462,0
34548,0,100,0,365,662,462,0
34560,0,100,0,331,648,462,0
34572,0,100,0,314,645,462,0
34583,0,100,0,301,632,462,0
34595,0,100,0,266,607,462,0
34607,0,100,0,266,606,462,0
34618,0,100,0,250,588,462,0
34630,0,100,0,235,587,462,0
34642,0,100,0,228,571,462,0
34654,0,100,0,213,556,462,0
34665,0,100,0,219,560,462,0
34677,0,100,0,209,535,462,0
34689,0,100,0,226,541,462,0
34700,0,91,0,224,524,462,0
34712,0,88,0,228,522,462,0
34724,0,62,0,234,507,462,0
34735,0,55,0,246,503,462,0
34747,0,29,0,256,488,462,0
34759,0,36,0,271,492,462,0
34771,0,81,0,275,518,462,0
34782,0,60,0,287,506,462,0
34794,0,100,0,304,530,462,0
34806,0,100,0,308,530,462,0
34817,0,93,0,320,525,462,0
34829,0,83,0,325,519,462,0
34841,0,38,0,333,493,462,0
34853,0,69,0,353,511,462,0
34864,0,41,0,355,495,462,0
34876,0,33,0,358,490,462,0
34888,0,48,0,366,499,462,0
34899,0,22,0,365,484,462,0
34911,0,24,0,369,485,462,0
34923,0,0,0,378,447,462,0
34934,0,0,0,384,455,462,0
34946,0,0,0,394,449,462,0
34958,0,0,0,406,446,462,0
34970,0,0,0,420,442,462,0
34981,0,0,0,425,425,462,0
34993,0,0,0,436,434,462,0
35005,0,0,0,425,421,462,0
35016,0,0,0,438,429,462,0
35028,0,0,0,438,425,463,0
35040,0,0,0,443,422,462,0
35051,0,0,0,448,417,462,0
35063,0,0,0,453,418,462,0
35075,0,0,0,457,418,462,0
35087,0,0,0,457,412,462,0
35098,0,0,0,450,425,462,0
35110,0,0,0,466,422,462,0
35122,1,0,0,471,426,462,0
35133,3,0,0,476,429,462,0
35145,5,0,0,479,434,462,0
35157,4,0,0,477,440,462,0
35169,3,0,0,476,444,462,0
35180,2,0,0,473,434,462,0
35192,5,0,0,479,448,462,0
35204,6,0,0,481,449,462,0
35215,5,0,0,480,454,462,0
35227,11,0,0,491,459,462,0
35239,8,9,0,485,476,462,0
35250,13,9,0,495,476,462,0
35262,16,14,0,501,479,462,0
35274,13,0,0,495,467,462,0
35286,9,9,0,487,476,462,0
35297,3,7,0,475,475,462,0
35309,0,5,0,463,474,462,0
35321,0,9,0,455,476,462,0
35332,0,9,0,448,476,462,0
35344,0,19,0,443,482,462,0
35356,0,0,0,438,469,462,0
35368,0,0,0,444,469,462,0
35379,0,5,0,441,474,462,0
35391,0,0,0,436,469,462,0
35403,0,0,0,433,467,462,0
35414,0,0,0,429,469,462,0
35426,0,0,0,421,464,462,0
35438,0,0,0,415,461,462,0
35449,0,7,0,422,475,462,0
35461,0,10,0,427,477,462,0
35473,0,9,0,431,476,462,0
35485,0,10,0,434,477,462,0
35496,0,0,0,435,470,461,0
35508,0,0,0,434,469,461,0
35520,0,2,0,440,472,461,0
35531,0,0,0,443,467,461,0
35543,0,0,0,447,467,462,0
35555,0,0,0,453,468,461,0
35567,0,0,0,460,468,462,0
35578,0,0,0,463,471,462,0
35590,2,5,0,473,474,462,0
35602,4,0,0,477,462,462,0
35613,5,0,0,480,466,462,0
35625,6,0,0,482,464,462,0
35637,9,0,0,487,467,462,0
35648,10,0,0,490,466,462,0
35660,13,0,0,496,463,462,0
35672,14,0,0,497,461,462,0
35684,14,0,0,498,448,462,0
35695,17,0,0,503,457,462,0
35707,16,0,0,501,460,462,0
35719,16,0,0,502,458,462,0
35730,18,0,0,506,463,462,0
35742,20,0,0,510,462,462,0
35754,22,0,0,514,458,462,0
35765,22,0,0,515,460,462,0
35777,23,0,0,516,460,462,0
35789,22,0,0,515,456,462,0
35801,24,0,0,519,459,462,0
35812,24,0,0,518,458,462,0
35824,23,0,0,517,457,462,0
35836,23,0,0,516,456,462,0
35847,22,0,0,514,456,462,0
35859,22,0,0,515,458,462,0
35871,22,0,0,515,452,462,0
35883,25,0,0,520,463,462,0
35894,26,0,0,522,465,462,0
35906,27,0,0,524,465,462,0
35918,27,0,0,524,467,462,0
35929,27,0,0,525,467,462,0
35941,28,0,0,527,468,462,0
35953,28,0,0,526,468,462,0
35964,27,0,0,525,467,462,0
35976,28,0,0,526,466,462,0
35988,28,0,0,526,465,462,0
36000,28,0,0,527,464,462,0
36011,28,0,0,526,464,462,0
36023,27,0,0,524,465,462,0
36035,24,0,0,519,467,462,0
36046,23,0,0,516,467,462,0
36058,21,0,0,513,467,462,0
36070,20,0,0,510,465,462,0
36083,17,0,0,505,464,462,0
36095,16,0,0,501,463,462,0
36107,10,0,0,490,463,462,0
36118,6,0,0,481,463,462,0
36130,3,0,0,475,463,462,0
36142,0,0,0,468,463,462,0
36153,0,0,0,466,461,462,0
36165,0,0,0,464,462,462,0
36177,0,0,0,460,461,463,0
36188,0,0,0,455,461,463,0
36200,0,0,0,455,459,463,0
36212,0,0,0,452,455,462,0
36224,0,0,0,450,458,462,0
36235,0,0,0,456,461,462,0
36247,0,0,0,457,461,462,0
36259,0,0,0,456,463,462,0
36270,0,0,0,462,461,462,0
36282,0,0,0,465,461,462,0
36294,0,0,0,467,461,462,0
36306,0,0,0,470,456,462,0
36317,2,0,0,474,456,462,0
36329,4,0,0,477,458,462,0
36341,0,0,0,469,460,462,0
36352,5,0,0,480,458,462,0
36364,8,0,0,486,456,462,0
36376,8,0,0,485,456,462,0
36387,10,0,0,490,454,462,0
